record_id,stadium_code,stadium_name,home_team,store_facility,zone_location,floor,side,in_stadium_flag,evidence_type,evidence_subtype,source,source_url,verified_at,status,notes,content
SC_FOOD_GOCHEOK_012,GOCHEOK,고척스카이돔,KIWOOM,"닭강정, 편의점",3루 2층,2층,3루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%ea%b3%a0%ec%b2%99%ec%8a%a4%ec%b9%b4%ec%9d%b4%eb%8f%94-%eb%a8%b9%ea%b1%b0%eb%a6%ac-3%eb%a3%a8-2%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,"[고척스카이돔] stadium_code: GOCHEOK / stadium_name: 고척스카이돔 / home_team: KIWOOM / store_facility: 닭강정, 편의점 / zone_location: 3루 2층 / floor: 2층 / side: 3루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)"
SC_FOOD_GOCHEOK_013,GOCHEOK,고척스카이돔,KIWOOM,땅땅치킨,3루 2층,2층,3루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%ea%b3%a0%ec%b2%99%ec%8a%a4%ec%b9%b4%ec%9d%b4%eb%8f%94-%eb%a8%b9%ea%b1%b0%eb%a6%ac-3%eb%a3%a8-2%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[고척스카이돔] stadium_code: GOCHEOK / stadium_name: 고척스카이돔 / home_team: KIWOOM / store_facility: 땅땅치킨 / zone_location: 3루 2층 / floor: 2층 / side: 3루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GOCHEOK_014,GOCHEOK,고척스카이돔,KIWOOM,마왕족발,3루 2층,2층,3루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%ea%b3%a0%ec%b2%99%ec%8a%a4%ec%b9%b4%ec%9d%b4%eb%8f%94-%eb%a8%b9%ea%b1%b0%eb%a6%ac-3%eb%a3%a8-2%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[고척스카이돔] stadium_code: GOCHEOK / stadium_name: 고척스카이돔 / home_team: KIWOOM / store_facility: 마왕족발 / zone_location: 3루 2층 / floor: 2층 / side: 3루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GOCHEOK_015,GOCHEOK,고척스카이돔,KIWOOM,매머드커피,3루 2층,2층,3루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%ea%b3%a0%ec%b2%99%ec%8a%a4%ec%b9%b4%ec%9d%b4%eb%8f%94-%eb%a8%b9%ea%b1%b0%eb%a6%ac-3%eb%a3%a8-2%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[고척스카이돔] stadium_code: GOCHEOK / stadium_name: 고척스카이돔 / home_team: KIWOOM / store_facility: 매머드커피 / zone_location: 3루 2층 / floor: 2층 / side: 3루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GOCHEOK_016,GOCHEOK,고척스카이돔,KIWOOM,스태프핫도그,3루 2층,2층,3루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%ea%b3%a0%ec%b2%99%ec%8a%a4%ec%b9%b4%ec%9d%b4%eb%8f%94-%eb%a8%b9%ea%b1%b0%eb%a6%ac-3%eb%a3%a8-2%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[고척스카이돔] stadium_code: GOCHEOK / stadium_name: 고척스카이돔 / home_team: KIWOOM / store_facility: 스태프핫도그 / zone_location: 3루 2층 / floor: 2층 / side: 3루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GOCHEOK_017,GOCHEOK,고척스카이돔,KIWOOM,스트릿츄러스,3루 2층,2층,3루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%ea%b3%a0%ec%b2%99%ec%8a%a4%ec%b9%b4%ec%9d%b4%eb%8f%94-%eb%a8%b9%ea%b1%b0%eb%a6%ac-3%eb%a3%a8-2%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[고척스카이돔] stadium_code: GOCHEOK / stadium_name: 고척스카이돔 / home_team: KIWOOM / store_facility: 스트릿츄러스 / zone_location: 3루 2층 / floor: 2층 / side: 3루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GOCHEOK_018,GOCHEOK,고척스카이돔,KIWOOM,올떡볶이,3루 2층,2층,3루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%ea%b3%a0%ec%b2%99%ec%8a%a4%ec%b9%b4%ec%9d%b4%eb%8f%94-%eb%a8%b9%ea%b1%b0%eb%a6%ac-3%eb%a3%a8-2%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[고척스카이돔] stadium_code: GOCHEOK / stadium_name: 고척스카이돔 / home_team: KIWOOM / store_facility: 올떡볶이 / zone_location: 3루 2층 / floor: 2층 / side: 3루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GOCHEOK_019,GOCHEOK,고척스카이돔,KIWOOM,자담치킨,3루 2층,2층,3루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%ea%b3%a0%ec%b2%99%ec%8a%a4%ec%b9%b4%ec%9d%b4%eb%8f%94-%eb%a8%b9%ea%b1%b0%eb%a6%ac-3%eb%a3%a8-2%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[고척스카이돔] stadium_code: GOCHEOK / stadium_name: 고척스카이돔 / home_team: KIWOOM / store_facility: 자담치킨 / zone_location: 3루 2층 / floor: 2층 / side: 3루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GOCHEOK_020,GOCHEOK,고척스카이돔,KIWOOM,초장집,3루 2층,2층,3루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%ea%b3%a0%ec%b2%99%ec%8a%a4%ec%b9%b4%ec%9d%b4%eb%8f%94-%eb%a8%b9%ea%b1%b0%eb%a6%ac-3%eb%a3%a8-2%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[고척스카이돔] stadium_code: GOCHEOK / stadium_name: 고척스카이돔 / home_team: KIWOOM / store_facility: 초장집 / zone_location: 3루 2층 / floor: 2층 / side: 3루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GOCHEOK_021,GOCHEOK,고척스카이돔,KIWOOM,"BBQ, 핫도그",외야 3~4층,3층,외야,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%ea%b3%a0%ec%b2%99%ec%8a%a4%ec%b9%b4%ec%9d%b4%eb%8f%94-%eb%a8%b9%ea%b1%b0%eb%a6%ac-%ec%99%b8%ec%95%bc-3%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,"[고척스카이돔] stadium_code: GOCHEOK / stadium_name: 고척스카이돔 / home_team: KIWOOM / store_facility: BBQ, 핫도그 / zone_location: 외야 3~4층 / floor: 3층 / side: 외야 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)"
SC_FOOD_GOCHEOK_022,GOCHEOK,고척스카이돔,KIWOOM,BHC치킨,외야 3~4층,3층,외야,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%ea%b3%a0%ec%b2%99%ec%8a%a4%ec%b9%b4%ec%9d%b4%eb%8f%94-%eb%a8%b9%ea%b1%b0%eb%a6%ac-%ec%99%b8%ec%95%bc-3%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[고척스카이돔] stadium_code: GOCHEOK / stadium_name: 고척스카이돔 / home_team: KIWOOM / store_facility: BHC치킨 / zone_location: 외야 3~4층 / floor: 3층 / side: 외야 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GOCHEOK_023,GOCHEOK,고척스카이돔,KIWOOM,땅땅치킨,외야 3~4층,3층,외야,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%ea%b3%a0%ec%b2%99%ec%8a%a4%ec%b9%b4%ec%9d%b4%eb%8f%94-%eb%a8%b9%ea%b1%b0%eb%a6%ac-%ec%99%b8%ec%95%bc-3%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[고척스카이돔] stadium_code: GOCHEOK / stadium_name: 고척스카이돔 / home_team: KIWOOM / store_facility: 땅땅치킨 / zone_location: 외야 3~4층 / floor: 3층 / side: 외야 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GOCHEOK_024,GOCHEOK,고척스카이돔,KIWOOM,매머드커피,외야 3~4층,3층,외야,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%ea%b3%a0%ec%b2%99%ec%8a%a4%ec%b9%b4%ec%9d%b4%eb%8f%94-%eb%a8%b9%ea%b1%b0%eb%a6%ac-%ec%99%b8%ec%95%bc-3%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[고척스카이돔] stadium_code: GOCHEOK / stadium_name: 고척스카이돔 / home_team: KIWOOM / store_facility: 매머드커피 / zone_location: 외야 3~4층 / floor: 3층 / side: 외야 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GOCHEOK_025,GOCHEOK,고척스카이돔,KIWOOM,브뤼셀프라이,외야 3~4층,3층,외야,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%ea%b3%a0%ec%b2%99%ec%8a%a4%ec%b9%b4%ec%9d%b4%eb%8f%94-%eb%a8%b9%ea%b1%b0%eb%a6%ac-%ec%99%b8%ec%95%bc-3%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[고척스카이돔] stadium_code: GOCHEOK / stadium_name: 고척스카이돔 / home_team: KIWOOM / store_facility: 브뤼셀프라이 / zone_location: 외야 3~4층 / floor: 3층 / side: 외야 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GOCHEOK_026,GOCHEOK,고척스카이돔,KIWOOM,스트릿츄러스,외야 3~4층,3층,외야,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%ea%b3%a0%ec%b2%99%ec%8a%a4%ec%b9%b4%ec%9d%b4%eb%8f%94-%eb%a8%b9%ea%b1%b0%eb%a6%ac-%ec%99%b8%ec%95%bc-3%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[고척스카이돔] stadium_code: GOCHEOK / stadium_name: 고척스카이돔 / home_team: KIWOOM / store_facility: 스트릿츄러스 / zone_location: 외야 3~4층 / floor: 3층 / side: 외야 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GOCHEOK_027,GOCHEOK,고척스카이돔,KIWOOM,올떡볶이,외야 3~4층,3층,외야,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%ea%b3%a0%ec%b2%99%ec%8a%a4%ec%b9%b4%ec%9d%b4%eb%8f%94-%eb%a8%b9%ea%b1%b0%eb%a6%ac-%ec%99%b8%ec%95%bc-3%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[고척스카이돔] stadium_code: GOCHEOK / stadium_name: 고척스카이돔 / home_team: KIWOOM / store_facility: 올떡볶이 / zone_location: 외야 3~4층 / floor: 3층 / side: 외야 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GOCHEOK_028,GOCHEOK,고척스카이돔,KIWOOM,펠리돔,외야 3~4층,3층,외야,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%ea%b3%a0%ec%b2%99%ec%8a%a4%ec%b9%b4%ec%9d%b4%eb%8f%94-%eb%a8%b9%ea%b1%b0%eb%a6%ac-%ec%99%b8%ec%95%bc-3%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[고척스카이돔] stadium_code: GOCHEOK / stadium_name: 고척스카이돔 / home_team: KIWOOM / store_facility: 펠리돔 / zone_location: 외야 3~4층 / floor: 3층 / side: 외야 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GOCHEOK_029,GOCHEOK,고척스카이돔,KIWOOM,편의점1,외야 3~4층,3층,외야,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%ea%b3%a0%ec%b2%99%ec%8a%a4%ec%b9%b4%ec%9d%b4%eb%8f%94-%eb%a8%b9%ea%b1%b0%eb%a6%ac-%ec%99%b8%ec%95%bc-3%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[고척스카이돔] stadium_code: GOCHEOK / stadium_name: 고척스카이돔 / home_team: KIWOOM / store_facility: 편의점1 / zone_location: 외야 3~4층 / floor: 3층 / side: 외야 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GOCHEOK_030,GOCHEOK,고척스카이돔,KIWOOM,편의점2,외야 3~4층,3층,외야,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%ea%b3%a0%ec%b2%99%ec%8a%a4%ec%b9%b4%ec%9d%b4%eb%8f%94-%eb%a8%b9%ea%b1%b0%eb%a6%ac-%ec%99%b8%ec%95%bc-3%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[고척스카이돔] stadium_code: GOCHEOK / stadium_name: 고척스카이돔 / home_team: KIWOOM / store_facility: 편의점2 / zone_location: 외야 3~4층 / floor: 3층 / side: 외야 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GOCHEOK_031,GOCHEOK,고척스카이돔,KIWOOM,"피자, 핫도그",외야 3~4층,3층,외야,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%ea%b3%a0%ec%b2%99%ec%8a%a4%ec%b9%b4%ec%9d%b4%eb%8f%94-%eb%a8%b9%ea%b1%b0%eb%a6%ac-%ec%99%b8%ec%95%bc-3%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,"[고척스카이돔] stadium_code: GOCHEOK / stadium_name: 고척스카이돔 / home_team: KIWOOM / store_facility: 피자, 핫도그 / zone_location: 외야 3~4층 / floor: 3층 / side: 외야 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)"
SC_FOOD_GOCHEOK_032,GOCHEOK,고척스카이돔,KIWOOM,멕시카나치킨,외야 3~4층,3층,외야,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%ea%b3%a0%ec%b2%99%ec%8a%a4%ec%b9%b4%ec%9d%b4%eb%8f%94-%eb%a8%b9%ea%b1%b0%eb%a6%ac-%ec%99%b8%ec%95%bc-3%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[고척스카이돔] stadium_code: GOCHEOK / stadium_name: 고척스카이돔 / home_team: KIWOOM / store_facility: 멕시카나치킨 / zone_location: 외야 3~4층 / floor: 3층 / side: 외야 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GOCHEOK_033,GOCHEOK,고척스카이돔,KIWOOM,쉬림프쉐프,외야 3~4층,3층,외야,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%ea%b3%a0%ec%b2%99%ec%8a%a4%ec%b9%b4%ec%9d%b4%eb%8f%94-%eb%a8%b9%ea%b1%b0%eb%a6%ac-%ec%99%b8%ec%95%bc-3%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[고척스카이돔] stadium_code: GOCHEOK / stadium_name: 고척스카이돔 / home_team: KIWOOM / store_facility: 쉬림프쉐프 / zone_location: 외야 3~4층 / floor: 3층 / side: 외야 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GOCHEOK_034,GOCHEOK,고척스카이돔,KIWOOM,자담치킨,외야 3~4층,3층,외야,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%ea%b3%a0%ec%b2%99%ec%8a%a4%ec%b9%b4%ec%9d%b4%eb%8f%94-%eb%a8%b9%ea%b1%b0%eb%a6%ac-%ec%99%b8%ec%95%bc-3%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[고척스카이돔] stadium_code: GOCHEOK / stadium_name: 고척스카이돔 / home_team: KIWOOM / store_facility: 자담치킨 / zone_location: 외야 3~4층 / floor: 3층 / side: 외야 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GOCHEOK_035,GOCHEOK,고척스카이돔,KIWOOM,BBQ,내야 4층,4층,,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%ea%b3%a0%ec%b2%99%ec%8a%a4%ec%b9%b4%ec%9d%b4%eb%8f%94-%eb%a8%b9%ea%b1%b0%eb%a6%ac-%eb%82%b4%ec%95%bc-4%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[고척스카이돔] stadium_code: GOCHEOK / stadium_name: 고척스카이돔 / home_team: KIWOOM / store_facility: BBQ / zone_location: 내야 4층 / floor: 4층 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GOCHEOK_036,GOCHEOK,고척스카이돔,KIWOOM,BK버거,내야 4층,4층,,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%ea%b3%a0%ec%b2%99%ec%8a%a4%ec%b9%b4%ec%9d%b4%eb%8f%94-%eb%a8%b9%ea%b1%b0%eb%a6%ac-%eb%82%b4%ec%95%bc-4%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[고척스카이돔] stadium_code: GOCHEOK / stadium_name: 고척스카이돔 / home_team: KIWOOM / store_facility: BK버거 / zone_location: 내야 4층 / floor: 4층 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GOCHEOK_037,GOCHEOK,고척스카이돔,KIWOOM,"떡볶이, 편의점",내야 4층,4층,,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%ea%b3%a0%ec%b2%99%ec%8a%a4%ec%b9%b4%ec%9d%b4%eb%8f%94-%eb%a8%b9%ea%b1%b0%eb%a6%ac-%eb%82%b4%ec%95%bc-4%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,"[고척스카이돔] stadium_code: GOCHEOK / stadium_name: 고척스카이돔 / home_team: KIWOOM / store_facility: 떡볶이, 편의점 / zone_location: 내야 4층 / floor: 4층 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)"
SC_FOOD_GOCHEOK_038,GOCHEOK,고척스카이돔,KIWOOM,브뤼셀프라이,내야 4층,4층,,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%ea%b3%a0%ec%b2%99%ec%8a%a4%ec%b9%b4%ec%9d%b4%eb%8f%94-%eb%a8%b9%ea%b1%b0%eb%a6%ac-%eb%82%b4%ec%95%bc-4%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[고척스카이돔] stadium_code: GOCHEOK / stadium_name: 고척스카이돔 / home_team: KIWOOM / store_facility: 브뤼셀프라이 / zone_location: 내야 4층 / floor: 4층 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GOCHEOK_039,GOCHEOK,고척스카이돔,KIWOOM,"우이락, 편의점",내야 4층,4층,,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%ea%b3%a0%ec%b2%99%ec%8a%a4%ec%b9%b4%ec%9d%b4%eb%8f%94-%eb%a8%b9%ea%b1%b0%eb%a6%ac-%eb%82%b4%ec%95%bc-4%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,"[고척스카이돔] stadium_code: GOCHEOK / stadium_name: 고척스카이돔 / home_team: KIWOOM / store_facility: 우이락, 편의점 / zone_location: 내야 4층 / floor: 4층 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)"
SC_FOOD_GOCHEOK_040,GOCHEOK,고척스카이돔,KIWOOM,자담치킨,내야 4층,4층,,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%ea%b3%a0%ec%b2%99%ec%8a%a4%ec%b9%b4%ec%9d%b4%eb%8f%94-%eb%a8%b9%ea%b1%b0%eb%a6%ac-%eb%82%b4%ec%95%bc-4%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[고척스카이돔] stadium_code: GOCHEOK / stadium_name: 고척스카이돔 / home_team: KIWOOM / store_facility: 자담치킨 / zone_location: 내야 4층 / floor: 4층 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GOCHEOK_041,GOCHEOK,고척스카이돔,KIWOOM,카츄마마,내야 4층,4층,,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%ea%b3%a0%ec%b2%99%ec%8a%a4%ec%b9%b4%ec%9d%b4%eb%8f%94-%eb%a8%b9%ea%b1%b0%eb%a6%ac-%eb%82%b4%ec%95%bc-4%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[고척스카이돔] stadium_code: GOCHEOK / stadium_name: 고척스카이돔 / home_team: KIWOOM / store_facility: 카츄마마 / zone_location: 내야 4층 / floor: 4층 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GOCHEOK_042,GOCHEOK,고척스카이돔,KIWOOM,탐앤탐스,내야 4층,4층,,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%ea%b3%a0%ec%b2%99%ec%8a%a4%ec%b9%b4%ec%9d%b4%eb%8f%94-%eb%a8%b9%ea%b1%b0%eb%a6%ac-%eb%82%b4%ec%95%bc-4%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[고척스카이돔] stadium_code: GOCHEOK / stadium_name: 고척스카이돔 / home_team: KIWOOM / store_facility: 탐앤탐스 / zone_location: 내야 4층 / floor: 4층 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_MUNHAK_001,MUNHAK,인천 SSG 랜더스필드,SSG,BHC치킨,1루 2층,2층,1루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%eb%9e%9c%eb%8d%94%ec%8a%a4%ed%95%84%eb%93%9c%ed%95%84%eb%93%9c-%eb%a8%b9%ea%b1%b0%eb%a6%ac-1%eb%a3%a8-2%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[인천 SSG 랜더스필드] stadium_code: MUNHAK / stadium_name: 인천 SSG 랜더스필드 / home_team: SSG / store_facility: BHC치킨 / zone_location: 1루 2층 / floor: 2층 / side: 1루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
