season,team_code,stadium_code,zone_code,zone_name_ko,price_tier,day_type,customer_type,group_size,price_krw,valid_from,valid_to,discount_condition,evidence_type,source_id,verified_at,status,notes,content
2026,KIWOOM,GOCHEOK,OUTFIELD_RESERVED,외야 지정석,STANDARD,WEEKDAY,DISCOUNTED,,4000,,,장애인·국가유공자·군경·경로 등 공식 할인 대상,OFFICIAL,S077,2026-09-03,CONFIRMED,,[고척스카이돔 · 키움 히어로즈] team_code: KIWOOM / stadium_code: GOCHEOK / zone_code: OUTFIELD_RESERVED / zone_name_ko: 외야 지정석 / price_tier: STANDARD / day_type: WEEKDAY / customer_type: DISCOUNTED / price_krw: 4000 / discount_condition: 장애인·국가유공자·군경·경로 등 공식 할인 대상
2026,KIWOOM,GOCHEOK,OUTFIELD_RESERVED,외야 지정석,STANDARD,WEEKEND_HOLIDAY,DISCOUNTED,,6000,,,장애인·국가유공자·군경·경로 등 공식 할인 대상,OFFICIAL,S077,2026-09-03,CONFIRMED,,[고척스카이돔 · 키움 히어로즈] team_code: KIWOOM / stadium_code: GOCHEOK / zone_code: OUTFIELD_RESERVED / zone_name_ko: 외야 지정석 / price_tier: STANDARD / day_type: WEEKEND_HOLIDAY / customer_type: DISCOUNTED / price_krw: 6000 / discount_condition: 장애인·국가유공자·군경·경로 등 공식 할인 대상
2026,KIWOOM,GOCHEOK,OUTFIELD_RESERVED,외야 지정석,SUMMER,WEEKDAY,DISCOUNTED,,4500,2026-05-19,2026-09-06,장애인·국가유공자·군경·경로 등 공식 할인 대상,OFFICIAL,S077,2026-09-03,CONFIRMED,,[고척스카이돔 · 키움 히어로즈] team_code: KIWOOM / stadium_code: GOCHEOK / zone_code: OUTFIELD_RESERVED / zone_name_ko: 외야 지정석 / price_tier: SUMMER / day_type: WEEKDAY / customer_type: DISCOUNTED / price_krw: 4500 / valid_from: 2026-05-19 / valid_to: 2026-09-06 / discount_condition: 장애인·국가유공자·군경·경로 등 공식 할인 대상
2026,KIWOOM,GOCHEOK,OUTFIELD_RESERVED,외야 지정석,SUMMER,WEEKEND_HOLIDAY,DISCOUNTED,,7000,2026-05-19,2026-09-06,장애인·국가유공자·군경·경로 등 공식 할인 대상,OFFICIAL,S077,2026-09-03,CONFIRMED,,[고척스카이돔 · 키움 히어로즈] team_code: KIWOOM / stadium_code: GOCHEOK / zone_code: OUTFIELD_RESERVED / zone_name_ko: 외야 지정석 / price_tier: SUMMER / day_type: WEEKEND_HOLIDAY / customer_type: DISCOUNTED / price_krw: 7000 / valid_from: 2026-05-19 / valid_to: 2026-09-06 / discount_condition: 장애인·국가유공자·군경·경로 등 공식 할인 대상
2026,KIWOOM,GOCHEOK,D_CLUB,d-club(다이아몬드 클럽),STANDARD,WEEKDAY,GENERAL,,50000,,,,OFFICIAL,S077,2026-09-03,CONFIRMED,,[고척스카이돔 · 키움 히어로즈] team_code: KIWOOM / stadium_code: GOCHEOK / zone_code: D_CLUB / zone_name_ko: d-club(다이아몬드 클럽) / price_tier: STANDARD / day_type: WEEKDAY / customer_type: GENERAL / price_krw: 50000
2026,KIWOOM,GOCHEOK,D_CLUB,d-club(다이아몬드 클럽),STANDARD,WEEKEND_HOLIDAY,GENERAL,,75000,,,,OFFICIAL,S077,2026-09-03,CONFIRMED,,[고척스카이돔 · 키움 히어로즈] team_code: KIWOOM / stadium_code: GOCHEOK / zone_code: D_CLUB / zone_name_ko: d-club(다이아몬드 클럽) / price_tier: STANDARD / day_type: WEEKEND_HOLIDAY / customer_type: GENERAL / price_krw: 75000
2026,KIWOOM,GOCHEOK,OUTFIELD_UPPER,외야 지정석(상단),STANDARD,WEEKDAY,ADULT,,7000,,,,OFFICIAL,S077,2026-09-03,CONFIRMED,,[고척스카이돔 · 키움 히어로즈] team_code: KIWOOM / stadium_code: GOCHEOK / zone_code: OUTFIELD_UPPER / zone_name_ko: 외야 지정석(상단) / price_tier: STANDARD / day_type: WEEKDAY / customer_type: ADULT / price_krw: 7000
2026,KIWOOM,GOCHEOK,OUTFIELD_UPPER,외야 지정석(상단),STANDARD,WEEKEND_HOLIDAY,ADULT,,10000,,,,OFFICIAL,S077,2026-09-03,CONFIRMED,,[고척스카이돔 · 키움 히어로즈] team_code: KIWOOM / stadium_code: GOCHEOK / zone_code: OUTFIELD_UPPER / zone_name_ko: 외야 지정석(상단) / price_tier: STANDARD / day_type: WEEKEND_HOLIDAY / customer_type: ADULT / price_krw: 10000
2026,KIWOOM,GOCHEOK,OUTFIELD_UPPER,외야 지정석(상단),STANDARD,WEEKDAY,DISCOUNTED,,3000,,,,OFFICIAL,S077,2026-09-03,CONFIRMED,,[고척스카이돔 · 키움 히어로즈] team_code: KIWOOM / stadium_code: GOCHEOK / zone_code: OUTFIELD_UPPER / zone_name_ko: 외야 지정석(상단) / price_tier: STANDARD / day_type: WEEKDAY / customer_type: DISCOUNTED / price_krw: 3000
2026,KIWOOM,GOCHEOK,OUTFIELD_UPPER,외야 지정석(상단),STANDARD,WEEKEND_HOLIDAY,DISCOUNTED,,5000,,,,OFFICIAL,S077,2026-09-03,CONFIRMED,,[고척스카이돔 · 키움 히어로즈] team_code: KIWOOM / stadium_code: GOCHEOK / zone_code: OUTFIELD_UPPER / zone_name_ko: 외야 지정석(상단) / price_tier: STANDARD / day_type: WEEKEND_HOLIDAY / customer_type: DISCOUNTED / price_krw: 5000
2026,KIWOOM,GOCHEOK,OUTFIELD_UPPER,외야 지정석(상단),STANDARD,WEEKDAY,PRESCHOOL_CHILD_MEMBER_LITTLE_LEAGUE,무료 대상 증빙 필요,0,,,,OFFICIAL,S077,2026-09-03,CONFIRMED,,[고척스카이돔 · 키움 히어로즈] team_code: KIWOOM / stadium_code: GOCHEOK / zone_code: OUTFIELD_UPPER / zone_name_ko: 외야 지정석(상단) / price_tier: STANDARD / day_type: WEEKDAY / customer_type: PRESCHOOL_CHILD_MEMBER_LITTLE_LEAGUE / group_size: 무료 대상 증빙 필요 / price_krw: 0
2026,KIWOOM,GOCHEOK,OUTFIELD_UPPER,외야 지정석(상단),STANDARD,WEEKEND_HOLIDAY,PRESCHOOL_CHILD_MEMBER_LITTLE_LEAGUE,무료 대상 증빙 필요,0,,,,OFFICIAL,S077,2026-09-03,CONFIRMED,,[고척스카이돔 · 키움 히어로즈] team_code: KIWOOM / stadium_code: GOCHEOK / zone_code: OUTFIELD_UPPER / zone_name_ko: 외야 지정석(상단) / price_tier: STANDARD / day_type: WEEKEND_HOLIDAY / customer_type: PRESCHOOL_CHILD_MEMBER_LITTLE_LEAGUE / group_size: 무료 대상 증빙 필요 / price_krw: 0
2026,KIWOOM,GOCHEOK,SKYBOX,스카이박스,STANDARD,PER_GAME,GROUP,9,1080000,,,실 단위 요금,OFFICIAL,S077,2026-09-03,CONFIRMED,,[고척스카이돔 · 키움 히어로즈] team_code: KIWOOM / stadium_code: GOCHEOK / zone_code: SKYBOX / zone_name_ko: 스카이박스 / price_tier: STANDARD / day_type: PER_GAME / customer_type: GROUP / group_size: 9 / price_krw: 1080000 / discount_condition: 실 단위 요금
2026,KIWOOM,GOCHEOK,SKYBOX,스카이박스,STANDARD,PER_GAME,GROUP,14,1680000,,,실 단위 요금,OFFICIAL,S077,2026-09-03,CONFIRMED,,[고척스카이돔 · 키움 히어로즈] team_code: KIWOOM / stadium_code: GOCHEOK / zone_code: SKYBOX / zone_name_ko: 스카이박스 / price_tier: STANDARD / day_type: PER_GAME / customer_type: GROUP / group_size: 14 / price_krw: 1680000 / discount_condition: 실 단위 요금
2026,KIWOOM,GOCHEOK,SKYBOX,스카이박스,STANDARD,PER_GAME,GROUP,20,2400000,,,실 단위 요금,OFFICIAL,S077,2026-09-03,CONFIRMED,,[고척스카이돔 · 키움 히어로즈] team_code: KIWOOM / stadium_code: GOCHEOK / zone_code: SKYBOX / zone_name_ko: 스카이박스 / price_tier: STANDARD / day_type: PER_GAME / customer_type: GROUP / group_size: 20 / price_krw: 2400000 / discount_condition: 실 단위 요금
2026,KIWOOM,GOCHEOK,OUTFIELD_FAMILY,외야 패밀리석,STANDARD,WEEKDAY,GROUP,4,88000,,,그룹 총액,OFFICIAL,S077,2026-09-03,CONFIRMED,,[고척스카이돔 · 키움 히어로즈] team_code: KIWOOM / stadium_code: GOCHEOK / zone_code: OUTFIELD_FAMILY / zone_name_ko: 외야 패밀리석 / price_tier: STANDARD / day_type: WEEKDAY / customer_type: GROUP / group_size: 4 / price_krw: 88000 / discount_condition: 그룹 총액
2026,KIWOOM,GOCHEOK,OUTFIELD_FAMILY,외야 패밀리석,STANDARD,WEEKEND_HOLIDAY,GROUP,4,120000,,,그룹 총액,OFFICIAL,S077,2026-09-03,CONFIRMED,,[고척스카이돔 · 키움 히어로즈] team_code: KIWOOM / stadium_code: GOCHEOK / zone_code: OUTFIELD_FAMILY / zone_name_ko: 외야 패밀리석 / price_tier: STANDARD / day_type: WEEKEND_HOLIDAY / customer_type: GROUP / group_size: 4 / price_krw: 120000 / discount_condition: 그룹 총액
2026,KIWOOM,GOCHEOK,OUTFIELD_FAMILY,외야 패밀리석,SUMMER,WEEKDAY,GROUP,4,100000,2026-05-19,2026-09-06,그룹 총액,OFFICIAL,S077,2026-09-03,CONFIRMED,,[고척스카이돔 · 키움 히어로즈] team_code: KIWOOM / stadium_code: GOCHEOK / zone_code: OUTFIELD_FAMILY / zone_name_ko: 외야 패밀리석 / price_tier: SUMMER / day_type: WEEKDAY / customer_type: GROUP / group_size: 4 / price_krw: 100000 / valid_from: 2026-05-19 / valid_to: 2026-09-06 / discount_condition: 그룹 총액
2026,KIWOOM,GOCHEOK,OUTFIELD_FAMILY,외야 패밀리석,SUMMER,WEEKEND_HOLIDAY,GROUP,4,140000,2026-05-19,2026-09-06,그룹 총액,OFFICIAL,S077,2026-09-03,CONFIRMED,,[고척스카이돔 · 키움 히어로즈] team_code: KIWOOM / stadium_code: GOCHEOK / zone_code: OUTFIELD_FAMILY / zone_name_ko: 외야 패밀리석 / price_tier: SUMMER / day_type: WEEKEND_HOLIDAY / customer_type: GROUP / group_size: 4 / price_krw: 140000 / valid_from: 2026-05-19 / valid_to: 2026-09-06 / discount_condition: 그룹 총액
2026,KIWOOM,GOCHEOK,OUTFIELD_FAMILY,외야 패밀리석,STANDARD,WEEKDAY,GROUP,5,112000,,,그룹 총액,OFFICIAL,S077,2026-09-03,CONFIRMED,,[고척스카이돔 · 키움 히어로즈] team_code: KIWOOM / stadium_code: GOCHEOK / zone_code: OUTFIELD_FAMILY / zone_name_ko: 외야 패밀리석 / price_tier: STANDARD / day_type: WEEKDAY / customer_type: GROUP / group_size: 5 / price_krw: 112000 / discount_condition: 그룹 총액
2026,KIWOOM,GOCHEOK,OUTFIELD_FAMILY,외야 패밀리석,STANDARD,WEEKEND_HOLIDAY,GROUP,5,150000,,,그룹 총액,OFFICIAL,S077,2026-09-03,CONFIRMED,,[고척스카이돔 · 키움 히어로즈] team_code: KIWOOM / stadium_code: GOCHEOK / zone_code: OUTFIELD_FAMILY / zone_name_ko: 외야 패밀리석 / price_tier: STANDARD / day_type: WEEKEND_HOLIDAY / customer_type: GROUP / group_size: 5 / price_krw: 150000 / discount_condition: 그룹 총액
2026,KIWOOM,GOCHEOK,OUTFIELD_FAMILY,외야 패밀리석,SUMMER,WEEKDAY,GROUP,5,130000,2026-05-19,2026-09-06,그룹 총액,OFFICIAL,S077,2026-09-03,CONFIRMED,,[고척스카이돔 · 키움 히어로즈] team_code: KIWOOM / stadium_code: GOCHEOK / zone_code: OUTFIELD_FAMILY / zone_name_ko: 외야 패밀리석 / price_tier: SUMMER / day_type: WEEKDAY / customer_type: GROUP / group_size: 5 / price_krw: 130000 / valid_from: 2026-05-19 / valid_to: 2026-09-06 / discount_condition: 그룹 총액
2026,KIWOOM,GOCHEOK,OUTFIELD_FAMILY,외야 패밀리석,SUMMER,WEEKEND_HOLIDAY,GROUP,5,180000,2026-05-19,2026-09-06,그룹 총액,OFFICIAL,S077,2026-09-03,CONFIRMED,,[고척스카이돔 · 키움 히어로즈] team_code: KIWOOM / stadium_code: GOCHEOK / zone_code: OUTFIELD_FAMILY / zone_name_ko: 외야 패밀리석 / price_tier: SUMMER / day_type: WEEKEND_HOLIDAY / customer_type: GROUP / group_size: 5 / price_krw: 180000 / valid_from: 2026-05-19 / valid_to: 2026-09-06 / discount_condition: 그룹 총액
2026,KIWOOM,GOCHEOK,INFANT_COMPANION,외야 유아동반석,STANDARD,WEEKDAY,GROUP,2,44000,,,2인 그룹 총액,OFFICIAL,S077,2026-09-03,CONFIRMED,,[고척스카이돔 · 키움 히어로즈] team_code: KIWOOM / stadium_code: GOCHEOK / zone_code: INFANT_COMPANION / zone_name_ko: 외야 유아동반석 / price_tier: STANDARD / day_type: WEEKDAY / customer_type: GROUP / group_size: 2 / price_krw: 44000 / discount_condition: 2인 그룹 총액
2026,KIWOOM,GOCHEOK,INFANT_COMPANION,외야 유아동반석,STANDARD,WEEKEND_HOLIDAY,GROUP,2,60000,,,2인 그룹 총액,OFFICIAL,S077,2026-09-03,CONFIRMED,,[고척스카이돔 · 키움 히어로즈] team_code: KIWOOM / stadium_code: GOCHEOK / zone_code: INFANT_COMPANION / zone_name_ko: 외야 유아동반석 / price_tier: STANDARD / day_type: WEEKEND_HOLIDAY / customer_type: GROUP / group_size: 2 / price_krw: 60000 / discount_condition: 2인 그룹 총액
2026,KIWOOM,GOCHEOK,INFANT_COMPANION,외야 유아동반석,SUMMER,WEEKDAY,GROUP,2,50000,2026-05-19,2026-09-06,2인 그룹 총액,OFFICIAL,S077,2026-09-03,CONFIRMED,,[고척스카이돔 · 키움 히어로즈] team_code: KIWOOM / stadium_code: GOCHEOK / zone_code: INFANT_COMPANION / zone_name_ko: 외야 유아동반석 / price_tier: SUMMER / day_type: WEEKDAY / customer_type: GROUP / group_size: 2 / price_krw: 50000 / valid_from: 2026-05-19 / valid_to: 2026-09-06 / discount_condition: 2인 그룹 총액
2026,KIWOOM,GOCHEOK,INFANT_COMPANION,외야 유아동반석,SUMMER,WEEKEND_HOLIDAY,GROUP,2,70000,2026-05-19,2026-09-06,2인 그룹 총액,OFFICIAL,S077,2026-09-03,CONFIRMED,,[고척스카이돔 · 키움 히어로즈] team_code: KIWOOM / stadium_code: GOCHEOK / zone_code: INFANT_COMPANION / zone_name_ko: 외야 유아동반석 / price_tier: SUMMER / day_type: WEEKEND_HOLIDAY / customer_type: GROUP / group_size: 2 / price_krw: 70000 / valid_from: 2026-05-19 / valid_to: 2026-09-06 / discount_condition: 2인 그룹 총액
2026,SSG,MUNHAK,SKY_VIEW_4F,4층 SKY뷰석,STANDARD,WEEKDAY,GENERAL,,13000,,,,OFFICIAL,S087,2026-09-03,CONFIRMED,,[인천 SSG 랜더스필드 · SSG 랜더스] team_code: SSG / stadium_code: MUNHAK / zone_code: SKY_VIEW_4F / zone_name_ko: 4층 SKY뷰석 / price_tier: STANDARD / day_type: WEEKDAY / customer_type: GENERAL / price_krw: 13000
2026,SSG,MUNHAK,SKY_VIEW_4F,4층 SKY뷰석,STANDARD,WEEKEND_HOLIDAY,GENERAL,,15000,,,,OFFICIAL,S087,2026-09-03,CONFIRMED,,[인천 SSG 랜더스필드 · SSG 랜더스] team_code: SSG / stadium_code: MUNHAK / zone_code: SKY_VIEW_4F / zone_name_ko: 4층 SKY뷰석 / price_tier: STANDARD / day_type: WEEKEND_HOLIDAY / customer_type: GENERAL / price_krw: 15000
2026,SSG,MUNHAK,OUTFIELD_FIELD,외야 필드석,STANDARD,WEEKDAY,GENERAL,,15000,,,,OFFICIAL,S087,2026-09-03,CONFIRMED,,[인천 SSG 랜더스필드 · SSG 랜더스] team_code: SSG / stadium_code: MUNHAK / zone_code: OUTFIELD_FIELD / zone_name_ko: 외야 필드석 / price_tier: STANDARD / day_type: WEEKDAY / customer_type: GENERAL / price_krw: 15000
2026,SSG,MUNHAK,OUTFIELD_FIELD,외야 필드석,STANDARD,WEEKEND_HOLIDAY,GENERAL,,18000,,,,OFFICIAL,S087,2026-09-03,CONFIRMED,,[인천 SSG 랜더스필드 · SSG 랜더스] team_code: SSG / stadium_code: MUNHAK / zone_code: OUTFIELD_FIELD / zone_name_ko: 외야 필드석 / price_tier: STANDARD / day_type: WEEKEND_HOLIDAY / customer_type: GENERAL / price_krw: 18000
2026,SSG,MUNHAK,INFIELD_FIELD,내야 필드석,STANDARD,WEEKDAY,GENERAL,,16000,,,,OFFICIAL,S087,2026-09-03,CONFIRMED,,[인천 SSG 랜더스필드 · SSG 랜더스] team_code: SSG / stadium_code: MUNHAK / zone_code: INFIELD_FIELD / zone_name_ko: 내야 필드석 / price_tier: STANDARD / day_type: WEEKDAY / customer_type: GENERAL / price_krw: 16000
2026,SSG,MUNHAK,INFIELD_FIELD,내야 필드석,STANDARD,WEEKEND_HOLIDAY,GENERAL,,19000,,,,OFFICIAL,S087,2026-09-03,CONFIRMED,,[인천 SSG 랜더스필드 · SSG 랜더스] team_code: SSG / stadium_code: MUNHAK / zone_code: INFIELD_FIELD / zone_name_ko: 내야 필드석 / price_tier: STANDARD / day_type: WEEKEND_HOLIDAY / customer_type: GENERAL / price_krw: 19000
2026,SSG,MUNHAK,MOLLY_GREEN,몰리스 그린존,STANDARD,WEEKDAY,GENERAL,,20000,,,,OFFICIAL,S087,2026-09-03,CONFIRMED,,[인천 SSG 랜더스필드 · SSG 랜더스] team_code: SSG / stadium_code: MUNHAK / zone_code: MOLLY_GREEN / zone_name_ko: 몰리스 그린존 / price_tier: STANDARD / day_type: WEEKDAY / customer_type: GENERAL / price_krw: 20000
2026,SSG,MUNHAK,MOLLY_GREEN,몰리스 그린존,STANDARD,WEEKEND_HOLIDAY,GENERAL,,28000,,,,OFFICIAL,S087,2026-09-03,CONFIRMED,,[인천 SSG 랜더스필드 · SSG 랜더스] team_code: SSG / stadium_code: MUNHAK / zone_code: MOLLY_GREEN / zone_name_ko: 몰리스 그린존 / price_tier: STANDARD / day_type: WEEKEND_HOLIDAY / customer_type: GENERAL / price_krw: 28000
2026,SSG,MUNHAK,CHOI_400,최정 400홈런 기념존,STANDARD,WEEKDAY,GENERAL,,400,,,,OFFICIAL,S087,2026-09-03,CONFIRMED,,[인천 SSG 랜더스필드 · SSG 랜더스] team_code: SSG / stadium_code: MUNHAK / zone_code: CHOI_400 / zone_name_ko: 최정 400홈런 기념존 / price_tier: STANDARD / day_type: WEEKDAY / customer_type: GENERAL / price_krw: 400
2026,SSG,MUNHAK,CHOI_400,최정 400홈런 기념존,STANDARD,WEEKEND_HOLIDAY,GENERAL,,400,,,,OFFICIAL,S087,2026-09-03,CONFIRMED,,[인천 SSG 랜더스필드 · SSG 랜더스] team_code: SSG / stadium_code: MUNHAK / zone_code: CHOI_400 / zone_name_ko: 최정 400홈런 기념존 / price_tier: STANDARD / day_type: WEEKEND_HOLIDAY / customer_type: GENERAL / price_krw: 400
2026,SSG,MUNHAK,WHEELCHAIR,휠체어 장애인석,STANDARD,WEEKDAY,GENERAL,,5000,,,,OFFICIAL,S087,2026-09-03,CONFIRMED,,[인천 SSG 랜더스필드 · SSG 랜더스] team_code: SSG / stadium_code: MUNHAK / zone_code: WHEELCHAIR / zone_name_ko: 휠체어 장애인석 / price_tier: STANDARD / day_type: WEEKDAY / customer_type: GENERAL / price_krw: 5000
2026,SSG,MUNHAK,WHEELCHAIR,휠체어 장애인석,STANDARD,WEEKEND_HOLIDAY,GENERAL,,5000,,,,OFFICIAL,S087,2026-09-03,CONFIRMED,,[인천 SSG 랜더스필드 · SSG 랜더스] team_code: SSG / stadium_code: MUNHAK / zone_code: WHEELCHAIR / zone_name_ko: 휠체어 장애인석 / price_tier: STANDARD / day_type: WEEKEND_HOLIDAY / customer_type: GENERAL / price_krw: 5000
2026,SSG,MUNHAK,EUSSEUK,으쓱이존,STANDARD,WEEKDAY,GENERAL,,19000,,,,OFFICIAL,S087,2026-09-03,CONFIRMED,,[인천 SSG 랜더스필드 · SSG 랜더스] team_code: SSG / stadium_code: MUNHAK / zone_code: EUSSEUK / zone_name_ko: 으쓱이존 / price_tier: STANDARD / day_type: WEEKDAY / customer_type: GENERAL / price_krw: 19000
2026,SSG,MUNHAK,EUSSEUK,으쓱이존,STANDARD,WEEKEND_HOLIDAY,GENERAL,,22000,,,,OFFICIAL,S087,2026-09-03,CONFIRMED,,[인천 SSG 랜더스필드 · SSG 랜더스] team_code: SSG / stadium_code: MUNHAK / zone_code: EUSSEUK / zone_name_ko: 으쓱이존 / price_tier: STANDARD / day_type: WEEKEND_HOLIDAY / customer_type: GENERAL / price_krw: 22000
2026,SSG,MUNHAK,AWAY_CHEER,원정응원석,STANDARD,WEEKDAY,GENERAL,,19000,,,,OFFICIAL,S087,2026-09-03,CONFIRMED,,[인천 SSG 랜더스필드 · SSG 랜더스] team_code: SSG / stadium_code: MUNHAK / zone_code: AWAY_CHEER / zone_name_ko: 원정응원석 / price_tier: STANDARD / day_type: WEEKDAY / customer_type: GENERAL / price_krw: 19000
2026,SSG,MUNHAK,AWAY_CHEER,원정응원석,STANDARD,WEEKEND_HOLIDAY,GENERAL,,22000,,,,OFFICIAL,S087,2026-09-03,CONFIRMED,,[인천 SSG 랜더스필드 · SSG 랜더스] team_code: SSG / stadium_code: MUNHAK / zone_code: AWAY_CHEER / zone_name_ko: 원정응원석 / price_tier: STANDARD / day_type: WEEKEND_HOLIDAY / customer_type: GENERAL / price_krw: 22000
2026,SSG,MUNHAK,DUGOUT_UPPER,덕아웃 상단석,STANDARD,WEEKDAY,GENERAL,,21000,,,,OFFICIAL,S087,2026-09-03,CONFIRMED,,[인천 SSG 랜더스필드 · SSG 랜더스] team_code: SSG / stadium_code: MUNHAK / zone_code: DUGOUT_UPPER / zone_name_ko: 덕아웃 상단석 / price_tier: STANDARD / day_type: WEEKDAY / customer_type: GENERAL / price_krw: 21000
2026,SSG,MUNHAK,DUGOUT_UPPER,덕아웃 상단석,STANDARD,WEEKEND_HOLIDAY,GENERAL,,25000,,,,OFFICIAL,S087,2026-09-03,CONFIRMED,,[인천 SSG 랜더스필드 · SSG 랜더스] team_code: SSG / stadium_code: MUNHAK / zone_code: DUGOUT_UPPER / zone_name_ko: 덕아웃 상단석 / price_tier: STANDARD / day_type: WEEKEND_HOLIDAY / customer_type: GENERAL / price_krw: 25000
2026,SSG,MUNHAK,CHOGAJUNGJA,초가정자,STANDARD,WEEKDAY,GENERAL,,23000,,,,OFFICIAL,S087,2026-09-03,CONFIRMED,,[인천 SSG 랜더스필드 · SSG 랜더스] team_code: SSG / stadium_code: MUNHAK / zone_code: CHOGAJUNGJA / zone_name_ko: 초가정자 / price_tier: STANDARD / day_type: WEEKDAY / customer_type: GENERAL / price_krw: 23000
2026,SSG,MUNHAK,CHOGAJUNGJA,초가정자,STANDARD,WEEKEND_HOLIDAY,GENERAL,,31000,,,,OFFICIAL,S087,2026-09-03,CONFIRMED,,[인천 SSG 랜더스필드 · SSG 랜더스] team_code: SSG / stadium_code: MUNHAK / zone_code: CHOGAJUNGJA / zone_name_ko: 초가정자 / price_tier: STANDARD / day_type: WEEKEND_HOLIDAY / customer_type: GENERAL / price_krw: 31000
2026,SSG,MUNHAK,ROCKET_OUTFIELD_PARTY,로켓배터리 외야파티덱,STANDARD,WEEKDAY,GENERAL,,25000,,,,OFFICIAL,S087,2026-09-03,CONFIRMED,,[인천 SSG 랜더스필드 · SSG 랜더스] team_code: SSG / stadium_code: MUNHAK / zone_code: ROCKET_OUTFIELD_PARTY / zone_name_ko: 로켓배터리 외야파티덱 / price_tier: STANDARD / day_type: WEEKDAY / customer_type: GENERAL / price_krw: 25000
2026,SSG,MUNHAK,ROCKET_OUTFIELD_PARTY,로켓배터리 외야파티덱,STANDARD,WEEKEND_HOLIDAY,GENERAL,,31000,,,,OFFICIAL,S087,2026-09-03,CONFIRMED,,[인천 SSG 랜더스필드 · SSG 랜더스] team_code: SSG / stadium_code: MUNHAK / zone_code: ROCKET_OUTFIELD_PARTY / zone_name_ko: 로켓배터리 외야파티덱 / price_tier: STANDARD / day_type: WEEKEND_HOLIDAY / customer_type: GENERAL / price_krw: 31000
2026,SSG,MUNHAK,SKY_TABLE,SKY탁자석,STANDARD,WEEKDAY,GENERAL,,26000,,,,OFFICIAL,S087,2026-09-03,CONFIRMED,,[인천 SSG 랜더스필드 · SSG 랜더스] team_code: SSG / stadium_code: MUNHAK / zone_code: SKY_TABLE / zone_name_ko: SKY탁자석 / price_tier: STANDARD / day_type: WEEKDAY / customer_type: GENERAL / price_krw: 26000
2026,SSG,MUNHAK,SKY_TABLE,SKY탁자석,STANDARD,WEEKEND_HOLIDAY,GENERAL,,36000,,,,OFFICIAL,S087,2026-09-03,CONFIRMED,,[인천 SSG 랜더스필드 · SSG 랜더스] team_code: SSG / stadium_code: MUNHAK / zone_code: SKY_TABLE / zone_name_ko: SKY탁자석 / price_tier: STANDARD / day_type: WEEKEND_HOLIDAY / customer_type: GENERAL / price_krw: 36000
2026,SSG,MUNHAK,OUTFIELD_FAMILY,외야패밀리존,STANDARD,WEEKDAY,GENERAL,,27000,,,,OFFICIAL,S087,2026-09-03,CONFIRMED,,[인천 SSG 랜더스필드 · SSG 랜더스] team_code: SSG / stadium_code: MUNHAK / zone_code: OUTFIELD_FAMILY / zone_name_ko: 외야패밀리존 / price_tier: STANDARD / day_type: WEEKDAY / customer_type: GENERAL / price_krw: 27000
2026,SSG,MUNHAK,OUTFIELD_FAMILY,외야패밀리존,STANDARD,WEEKEND_HOLIDAY,GENERAL,,37000,,,,OFFICIAL,S087,2026-09-03,CONFIRMED,,[인천 SSG 랜더스필드 · SSG 랜더스] team_code: SSG / stadium_code: MUNHAK / zone_code: OUTFIELD_FAMILY / zone_name_ko: 외야패밀리존 / price_tier: STANDARD / day_type: WEEKEND_HOLIDAY / customer_type: GENERAL / price_krw: 37000
2026,SSG,MUNHAK,HOME_RUN_COUPLE,홈런커플존,STANDARD,WEEKDAY,GENERAL,,32000,,,,OFFICIAL,S087,2026-09-03,CONFIRMED,,[인천 SSG 랜더스필드 · SSG 랜더스] team_code: SSG / stadium_code: MUNHAK / zone_code: HOME_RUN_COUPLE / zone_name_ko: 홈런커플존 / price_tier: STANDARD / day_type: WEEKDAY / customer_type: GENERAL / price_krw: 32000
2026,SSG,MUNHAK,HOME_RUN_COUPLE,홈런커플존,STANDARD,WEEKEND_HOLIDAY,GENERAL,,41000,,,,OFFICIAL,S087,2026-09-03,CONFIRMED,,[인천 SSG 랜더스필드 · SSG 랜더스] team_code: SSG / stadium_code: MUNHAK / zone_code: HOME_RUN_COUPLE / zone_name_ko: 홈런커플존 / price_tier: STANDARD / day_type: WEEKEND_HOLIDAY / customer_type: GENERAL / price_krw: 41000
2026,SSG,MUNHAK,EMART_FRIENDLY,이마트 프렌들리존,STANDARD,WEEKDAY,GENERAL,,34000,,,,OFFICIAL,S087,2026-09-03,CONFIRMED,,[인천 SSG 랜더스필드 · SSG 랜더스] team_code: SSG / stadium_code: MUNHAK / zone_code: EMART_FRIENDLY / zone_name_ko: 이마트 프렌들리존 / price_tier: STANDARD / day_type: WEEKDAY / customer_type: GENERAL / price_krw: 34000
2026,SSG,MUNHAK,EMART_FRIENDLY,이마트 프렌들리존,STANDARD,WEEKEND_HOLIDAY,GENERAL,,41000,,,,OFFICIAL,S087,2026-09-03,CONFIRMED,,[인천 SSG 랜더스필드 · SSG 랜더스] team_code: SSG / stadium_code: MUNHAK / zone_code: EMART_FRIENDLY / zone_name_ko: 이마트 프렌들리존 / price_tier: STANDARD / day_type: WEEKEND_HOLIDAY / customer_type: GENERAL / price_krw: 41000
