season,team_code,stadium_code,zone_code,zone_name_ko,level,side,seat_type,group_size,accessible,description,evidence_type,source_id,verified_at,status,content
2026,KIA,GWANGJU,SKYBOX,스카이박스,,,SKYBOX,10·14·18인,N,2026 KIA 공식 좌석도·가격표 기준,OFFICIAL,S061,2026-09-03,CONFIRMED,[광주-KIA 챔피언스 필드 · KIA 타이거즈] team_code: KIA / stadium_code: GWANGJU / zone_code: SKYBOX / zone_name_ko: 스카이박스 / seat_type: SKYBOX / group_size: 10·14·18인 / accessible: N / description: 2026 KIA 공식 좌석도·가격표 기준
2026,KIA,GWANGJU,EV,EV석,,INFIELD,RESERVED,,N,2026 KIA 공식 좌석도·가격표 기준,OFFICIAL,S061,2026-09-03,CONFIRMED,[광주-KIA 챔피언스 필드 · KIA 타이거즈] team_code: KIA / stadium_code: GWANGJU / zone_code: EV / zone_name_ko: EV석 / side: INFIELD / seat_type: RESERVED / accessible: N / description: 2026 KIA 공식 좌석도·가격표 기준
2026,KIA,GWANGJU,MEDIHEAL_TABLE,메디힐 테이블석,5F,,TABLE,2·3인,N,2026 KIA 공식 좌석도·가격표 기준,OFFICIAL,S061,2026-09-03,CONFIRMED,[광주-KIA 챔피언스 필드 · KIA 타이거즈] team_code: KIA / stadium_code: GWANGJU / zone_code: MEDIHEAL_TABLE / zone_name_ko: 메디힐 테이블석 / level: 5F / seat_type: TABLE / group_size: 2·3인 / accessible: N / description: 2026 KIA 공식 좌석도·가격표 기준
2026,KIA,GWANGJU,OUTFIELD,외야석,,OUTFIELD,RESERVED,,N,2026 KIA 공식 좌석도·가격표 기준,OFFICIAL,S061,2026-09-03,CONFIRMED,[광주-KIA 챔피언스 필드 · KIA 타이거즈] team_code: KIA / stadium_code: GWANGJU / zone_code: OUTFIELD / zone_name_ko: 외야석 / side: OUTFIELD / seat_type: RESERVED / accessible: N / description: 2026 KIA 공식 좌석도·가격표 기준
2026,KIA,GWANGJU,OUTFIELD_TABLE,외야테이블석,,OUTFIELD,TABLE,,N,2026 KIA 공식 좌석도·가격표 기준,OFFICIAL,S061,2026-09-03,CONFIRMED,[광주-KIA 챔피언스 필드 · KIA 타이거즈] team_code: KIA / stadium_code: GWANGJU / zone_code: OUTFIELD_TABLE / zone_name_ko: 외야테이블석 / side: OUTFIELD / seat_type: TABLE / accessible: N / description: 2026 KIA 공식 좌석도·가격표 기준
2026,KIA,GWANGJU,SPECIAL_CHEER,응원특별석,3F,,CHEERING,,N,2026 KIA 공식 좌석도·가격표 기준,OFFICIAL,S061,2026-09-03,CONFIRMED,[광주-KIA 챔피언스 필드 · KIA 타이거즈] team_code: KIA / stadium_code: GWANGJU / zone_code: SPECIAL_CHEER / zone_name_ko: 응원특별석 / level: 3F / seat_type: CHEERING / accessible: N / description: 2026 KIA 공식 좌석도·가격표 기준
2026,KIA,GWANGJU,OUTFIELD_FAMILY,외야가족석,,OUTFIELD,FAMILY,6,N,2026 가격표에는 별도 상품으로 확인. 좌석도 내 세부 표기는 추가 확인 필요,OFFICIAL,S080,2026-09-03,PARTIAL,[광주-KIA 챔피언스 필드 · KIA 타이거즈] team_code: KIA / stadium_code: GWANGJU / zone_code: OUTFIELD_FAMILY / zone_name_ko: 외야가족석 / side: OUTFIELD / seat_type: FAMILY / group_size: 6 / accessible: N / description: 2026 가격표에는 별도 상품으로 확인. 좌석도 내 세부 표기는 추가 확인 필요 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
2026,KT,SUWON,CATCHER_TABLE_A,포수 뒤 테이블석 A,,CENTER,TABLE,,N,2026 KT 공식 가격표에 표시된 현재 판매 상품,OFFICIAL,S091,2026-09-03,CONFIRMED,[수원 KT 위즈 파크 · KT 위즈] team_code: KT / stadium_code: SUWON / zone_code: CATCHER_TABLE_A / zone_name_ko: 포수 뒤 테이블석 A / side: CENTER / seat_type: TABLE / accessible: N / description: 2026 KT 공식 가격표에 표시된 현재 판매 상품
2026,KT,SUWON,CATCHER_TABLE_B,포수 뒤 테이블석 B,,CENTER,TABLE,,N,2026 KT 공식 가격표에 표시된 현재 판매 상품,OFFICIAL,S091,2026-09-03,CONFIRMED,[수원 KT 위즈 파크 · KT 위즈] team_code: KT / stadium_code: SUWON / zone_code: CATCHER_TABLE_B / zone_name_ko: 포수 뒤 테이블석 B / side: CENTER / seat_type: TABLE / accessible: N / description: 2026 KT 공식 가격표에 표시된 현재 판매 상품
2026,KT,SUWON,CENTER_TABLE,중앙테이블석,,CENTER,TABLE,,N,2026 KT 공식 가격표에 표시된 현재 판매 상품,OFFICIAL,S091,2026-09-03,CONFIRMED,[수원 KT 위즈 파크 · KT 위즈] team_code: KT / stadium_code: SUWON / zone_code: CENTER_TABLE / zone_name_ko: 중앙테이블석 / side: CENTER / seat_type: TABLE / accessible: N / description: 2026 KT 공식 가격표에 표시된 현재 판매 상품
2026,KT,SUWON,EXCITING,익사이팅석,,INFIELD,SPECIAL,,N,2026 KT 공식 가격표에 표시된 현재 판매 상품,OFFICIAL,S091,2026-09-03,CONFIRMED,[수원 KT 위즈 파크 · KT 위즈] team_code: KT / stadium_code: SUWON / zone_code: EXCITING / zone_name_ko: 익사이팅석 / side: INFIELD / seat_type: SPECIAL / accessible: N / description: 2026 KT 공식 가격표에 표시된 현재 판매 상품
2026,KT,SUWON,CHEERING_RESERVED,응원지정석,,INFIELD,CHEERING,,N,2026 KT 공식 가격표에 표시된 현재 판매 상품,OFFICIAL,S091,2026-09-03,CONFIRMED,[수원 KT 위즈 파크 · KT 위즈] team_code: KT / stadium_code: SUWON / zone_code: CHEERING_RESERVED / zone_name_ko: 응원지정석 / side: INFIELD / seat_type: CHEERING / accessible: N / description: 2026 KT 공식 가격표에 표시된 현재 판매 상품
2026,KT,SUWON,WHEELCHAIR,휠체어석(장애인),,INFIELD,ACCESSIBLE,,Y,2026 KT 공식 가격표에 표시된 현재 판매 상품,OFFICIAL,S091,2026-09-03,CONFIRMED,[수원 KT 위즈 파크 · KT 위즈] team_code: KT / stadium_code: SUWON / zone_code: WHEELCHAIR / zone_name_ko: 휠체어석(장애인) / side: INFIELD / seat_type: ACCESSIBLE / accessible: Y / description: 2026 KT 공식 가격표에 표시된 현재 판매 상품
2026,KT,SUWON,SKY_ZONE_5F,스카이존(5F),5F,,RESERVED,,N,2026 KT 공식 가격표에 표시된 현재 판매 상품,OFFICIAL,S091,2026-09-03,CONFIRMED,[수원 KT 위즈 파크 · KT 위즈] team_code: KT / stadium_code: SUWON / zone_code: SKY_ZONE_5F / zone_name_ko: 스카이존(5F) / level: 5F / seat_type: RESERVED / accessible: N / description: 2026 KT 공식 가격표에 표시된 현재 판매 상품
2026,KT,SUWON,OUTFIELD_TABLE,외야테이블석,,OUTFIELD,TABLE,,N,2026 KT 공식 가격표에 표시된 현재 판매 상품,OFFICIAL,S091,2026-09-03,CONFIRMED,[수원 KT 위즈 파크 · KT 위즈] team_code: KT / stadium_code: SUWON / zone_code: OUTFIELD_TABLE / zone_name_ko: 외야테이블석 / side: OUTFIELD / seat_type: TABLE / accessible: N / description: 2026 KT 공식 가격표에 표시된 현재 판매 상품
2026,KT,SUWON,WIZ_CAMPING,위즈 캠핑존,,OUTFIELD,GROUP,,N,2026 KT 공식 가격표에 표시된 현재 판매 상품,OFFICIAL,S091,2026-09-03,CONFIRMED,[수원 KT 위즈 파크 · KT 위즈] team_code: KT / stadium_code: SUWON / zone_code: WIZ_CAMPING / zone_name_ko: 위즈 캠핑존 / side: OUTFIELD / seat_type: GROUP / accessible: N / description: 2026 KT 공식 가격표에 표시된 현재 판매 상품
2026,KT,SUWON,OUTFIELD_GRASS,외야 잔디 자유석,,OUTFIELD,GRASS,,N,2026 KT 공식 가격표에 표시된 현재 판매 상품,OFFICIAL,S091,2026-09-03,CONFIRMED,[수원 KT 위즈 파크 · KT 위즈] team_code: KT / stadium_code: SUWON / zone_code: OUTFIELD_GRASS / zone_name_ko: 외야 잔디 자유석 / side: OUTFIELD / seat_type: GRASS / accessible: N / description: 2026 KT 공식 가격표에 표시된 현재 판매 상품
2026,KT,SUWON,OUTFIELD_BOX_1,외야BOX 1 (8인실),,OUTFIELD,GROUP,8,N,2026 KT 공식 가격표에 표시된 현재 판매 상품,OFFICIAL,S091,2026-09-03,CONFIRMED,[수원 KT 위즈 파크 · KT 위즈] team_code: KT / stadium_code: SUWON / zone_code: OUTFIELD_BOX_1 / zone_name_ko: 외야BOX 1 (8인실) / side: OUTFIELD / seat_type: GROUP / group_size: 8 / accessible: N / description: 2026 KT 공식 가격표에 표시된 현재 판매 상품
2026,KT,SUWON,OUTFIELD_BOX_2,외야BOX 2 (12인실),,OUTFIELD,GROUP,12,N,2026 KT 공식 가격표에 표시된 현재 판매 상품,OFFICIAL,S091,2026-09-03,CONFIRMED,[수원 KT 위즈 파크 · KT 위즈] team_code: KT / stadium_code: SUWON / zone_code: OUTFIELD_BOX_2 / zone_name_ko: 외야BOX 2 (12인실) / side: OUTFIELD / seat_type: GROUP / group_size: 12 / accessible: N / description: 2026 KT 공식 가격표에 표시된 현재 판매 상품
2026,KT,SUWON,SKYBOX_6,스카이박스 (6인실),,,SKYBOX,6,N,2026 KT 공식 가격표에 표시된 현재 판매 상품,OFFICIAL,S091,2026-09-03,CONFIRMED,[수원 KT 위즈 파크 · KT 위즈] team_code: KT / stadium_code: SUWON / zone_code: SKYBOX_6 / zone_name_ko: 스카이박스 (6인실) / seat_type: SKYBOX / group_size: 6 / accessible: N / description: 2026 KT 공식 가격표에 표시된 현재 판매 상품
2026,KT,SUWON,SKYBOX_8,스카이박스 (8인실),,,SKYBOX,8,N,2026 KT 공식 가격표에 표시된 현재 판매 상품,OFFICIAL,S091,2026-09-03,CONFIRMED,[수원 KT 위즈 파크 · KT 위즈] team_code: KT / stadium_code: SUWON / zone_code: SKYBOX_8 / zone_name_ko: 스카이박스 (8인실) / seat_type: SKYBOX / group_size: 8 / accessible: N / description: 2026 KT 공식 가격표에 표시된 현재 판매 상품
2026,KT,SUWON,SKYBOX_10,스카이박스 (10인실),,,SKYBOX,10,N,2026 KT 공식 가격표에 표시된 현재 판매 상품,OFFICIAL,S091,2026-09-03,CONFIRMED,[수원 KT 위즈 파크 · KT 위즈] team_code: KT / stadium_code: SUWON / zone_code: SKYBOX_10 / zone_name_ko: 스카이박스 (10인실) / seat_type: SKYBOX / group_size: 10 / accessible: N / description: 2026 KT 공식 가격표에 표시된 현재 판매 상품
2026,KT,SUWON,SKYBOX_12,스카이박스 (12인실),,,SKYBOX,12,N,2026 KT 공식 가격표에 표시된 현재 판매 상품,OFFICIAL,S091,2026-09-03,CONFIRMED,[수원 KT 위즈 파크 · KT 위즈] team_code: KT / stadium_code: SUWON / zone_code: SKYBOX_12 / zone_name_ko: 스카이박스 (12인실) / seat_type: SKYBOX / group_size: 12 / accessible: N / description: 2026 KT 공식 가격표에 표시된 현재 판매 상품
2026,KT,SUWON,SKYBOX_20,스카이박스 (20인실),,,SKYBOX,20,N,2026 KT 공식 가격표에 표시된 현재 판매 상품,OFFICIAL,S091,2026-09-03,CONFIRMED,[수원 KT 위즈 파크 · KT 위즈] team_code: KT / stadium_code: SUWON / zone_code: SKYBOX_20 / zone_name_ko: 스카이박스 (20인실) / seat_type: SKYBOX / group_size: 20 / accessible: N / description: 2026 KT 공식 가격표에 표시된 현재 판매 상품
2026,KT,SUWON,SKYBOX_24,스카이박스 (24인실),,,SKYBOX,24,N,2026 KT 공식 가격표에 표시된 현재 판매 상품,OFFICIAL,S091,2026-09-03,CONFIRMED,[수원 KT 위즈 파크 · KT 위즈] team_code: KT / stadium_code: SUWON / zone_code: SKYBOX_24 / zone_name_ko: 스카이박스 (24인실) / seat_type: SKYBOX / group_size: 24 / accessible: N / description: 2026 KT 공식 가격표에 표시된 현재 판매 상품
2026,LOTTE,SAJIK,INFIELD_UPPER_1B,1루내야상단석,,INFIELD,RESERVED,,N,2026 롯데 공식 좌석·요금 안내 기준,OFFICIAL,S092,2026-09-03,CONFIRMED,[사직야구장 · 롯데 자이언츠] team_code: LOTTE / stadium_code: SAJIK / zone_code: INFIELD_UPPER_1B / zone_name_ko: 1루내야상단석 / side: INFIELD / seat_type: RESERVED / accessible: N / description: 2026 롯데 공식 좌석·요금 안내 기준
2026,LOTTE,SAJIK,INFIELD_UPPER_3B_A,3루내야상단석A,,INFIELD,RESERVED,,N,2026 롯데 공식 좌석·요금 안내 기준,OFFICIAL,S092,2026-09-03,CONFIRMED,[사직야구장 · 롯데 자이언츠] team_code: LOTTE / stadium_code: SAJIK / zone_code: INFIELD_UPPER_3B_A / zone_name_ko: 3루내야상단석A / side: INFIELD / seat_type: RESERVED / accessible: N / description: 2026 롯데 공식 좌석·요금 안내 기준
2026,LOTTE,SAJIK,INFIELD_UPPER_3B_B,3루내야상단석B,,INFIELD,RESERVED,,N,2026 롯데 공식 좌석·요금 안내 기준,OFFICIAL,S092,2026-09-03,CONFIRMED,[사직야구장 · 롯데 자이언츠] team_code: LOTTE / stadium_code: SAJIK / zone_code: INFIELD_UPPER_3B_B / zone_name_ko: 3루내야상단석B / side: INFIELD / seat_type: RESERVED / accessible: N / description: 2026 롯데 공식 좌석·요금 안내 기준
2026,LOTTE,SAJIK,CENTER_UPPER,중앙상단석,,CENTER,RESERVED,,N,2026 롯데 공식 좌석·요금 안내 기준,OFFICIAL,S092,2026-09-03,CONFIRMED,[사직야구장 · 롯데 자이언츠] team_code: LOTTE / stadium_code: SAJIK / zone_code: CENTER_UPPER / zone_name_ko: 중앙상단석 / side: CENTER / seat_type: RESERVED / accessible: N / description: 2026 롯데 공식 좌석·요금 안내 기준
2026,LOTTE,SAJIK,OUTFIELD_1B,1루외야석,,OUTFIELD,RESERVED,,N,2026 롯데 공식 좌석·요금 안내 기준,OFFICIAL,S092,2026-09-03,CONFIRMED,[사직야구장 · 롯데 자이언츠] team_code: LOTTE / stadium_code: SAJIK / zone_code: OUTFIELD_1B / zone_name_ko: 1루외야석 / side: OUTFIELD / seat_type: RESERVED / accessible: N / description: 2026 롯데 공식 좌석·요금 안내 기준
2026,LOTTE,SAJIK,OUTFIELD_3B,3루외야석,,OUTFIELD,RESERVED,,N,2026 롯데 공식 좌석·요금 안내 기준,OFFICIAL,S092,2026-09-03,CONFIRMED,[사직야구장 · 롯데 자이언츠] team_code: LOTTE / stadium_code: SAJIK / zone_code: OUTFIELD_3B / zone_name_ko: 3루외야석 / side: OUTFIELD / seat_type: RESERVED / accessible: N / description: 2026 롯데 공식 좌석·요금 안내 기준
2026,LOTTE,SAJIK,AVENUEL_GROUND,에비뉴엘석(그라운드석),,INFIELD,PREMIUM,,N,2026 롯데 공식 좌석·요금 안내 기준,OFFICIAL,S092,2026-09-03,CONFIRMED,[사직야구장 · 롯데 자이언츠] team_code: LOTTE / stadium_code: SAJIK / zone_code: AVENUEL_GROUND / zone_name_ko: 에비뉴엘석(그라운드석) / side: INFIELD / seat_type: PREMIUM / accessible: N / description: 2026 롯데 공식 좌석·요금 안내 기준
2026,LOTTE,SAJIK,AVENUEL_GROUND_OBSTRUCTED,에비뉴엘석(그라운드석)(시야방해),,INFIELD,PREMIUM,,N,2026 공식 요금표가 시야방해석으로 별도 분류,OFFICIAL,S092,2026-09-03,CONFIRMED,[사직야구장 · 롯데 자이언츠] team_code: LOTTE / stadium_code: SAJIK / zone_code: AVENUEL_GROUND_OBSTRUCTED / zone_name_ko: 에비뉴엘석(그라운드석)(시야방해) / side: INFIELD / seat_type: PREMIUM / accessible: N / description: 2026 공식 요금표가 시야방해석으로 별도 분류
2026,LOTTE,SAJIK,CENTER_TABLE,중앙탁자석,,CENTER,TABLE,,N,2026 롯데 공식 좌석·요금 안내 기준,OFFICIAL,S092,2026-09-03,CONFIRMED,[사직야구장 · 롯데 자이언츠] team_code: LOTTE / stadium_code: SAJIK / zone_code: CENTER_TABLE / zone_name_ko: 중앙탁자석 / side: CENTER / seat_type: TABLE / accessible: N / description: 2026 롯데 공식 좌석·요금 안내 기준
2026,LOTTE,SAJIK,MEDIHEAL_WIDE_TABLE,메디힐존(와이드탁자석),,INFIELD,TABLE,,N,2026 롯데 공식 좌석·요금 안내 기준,OFFICIAL,S092,2026-09-03,CONFIRMED,[사직야구장 · 롯데 자이언츠] team_code: LOTTE / stadium_code: SAJIK / zone_code: MEDIHEAL_WIDE_TABLE / zone_name_ko: 메디힐존(와이드탁자석) / side: INFIELD / seat_type: TABLE / accessible: N / description: 2026 롯데 공식 좌석·요금 안내 기준
2026,LOTTE,SAJIK,NAVER_CLIP_CHEER_TABLE,네이버 클립존(응원탁자석),,INFIELD,CHEERING_TABLE,,N,2026 롯데 공식 좌석·요금 안내 기준,OFFICIAL,S092,2026-09-03,CONFIRMED,[사직야구장 · 롯데 자이언츠] team_code: LOTTE / stadium_code: SAJIK / zone_code: NAVER_CLIP_CHEER_TABLE / zone_name_ko: 네이버 클립존(응원탁자석) / side: INFIELD / seat_type: CHEERING_TABLE / accessible: N / description: 2026 롯데 공식 좌석·요금 안내 기준
2026,LOTTE,SAJIK,PREMIUM_3B,3루 프리미엄석,,3B,PREMIUM,,N,2026 롯데 공식 좌석·요금 안내 기준,OFFICIAL,S092,2026-09-03,CONFIRMED,[사직야구장 · 롯데 자이언츠] team_code: LOTTE / stadium_code: SAJIK / zone_code: PREMIUM_3B / zone_name_ko: 3루 프리미엄석 / side: 3B / seat_type: PREMIUM / accessible: N / description: 2026 롯데 공식 좌석·요금 안내 기준
2026,LOTTE,SAJIK,INFIELD_TABLE,내야탁자석,,INFIELD,TABLE,,N,2026 롯데 공식 좌석·요금 안내 기준,OFFICIAL,S092,2026-09-03,CONFIRMED,[사직야구장 · 롯데 자이언츠] team_code: LOTTE / stadium_code: SAJIK / zone_code: INFIELD_TABLE / zone_name_ko: 내야탁자석 / side: INFIELD / seat_type: TABLE / accessible: N / description: 2026 롯데 공식 좌석·요금 안내 기준
2026,LOTTE,SAJIK,CENTER_UPPER_TABLE,중앙상단탁자석,,CENTER,TABLE,,N,2026 롯데 공식 좌석·요금 안내 기준,OFFICIAL,S092,2026-09-03,CONFIRMED,[사직야구장 · 롯데 자이언츠] team_code: LOTTE / stadium_code: SAJIK / zone_code: CENTER_UPPER_TABLE / zone_name_ko: 중앙상단탁자석 / side: CENTER / seat_type: TABLE / accessible: N / description: 2026 롯데 공식 좌석·요금 안내 기준
2026,LOTTE,SAJIK,CENTER_UPPER_TABLE_OBSTRUCTED,중앙상단탁자석(시야방해),,CENTER,TABLE,,N,2026 공식 요금표가 시야방해석으로 별도 분류,OFFICIAL,S092,2026-09-03,CONFIRMED,[사직야구장 · 롯데 자이언츠] team_code: LOTTE / stadium_code: SAJIK / zone_code: CENTER_UPPER_TABLE_OBSTRUCTED / zone_name_ko: 중앙상단탁자석(시야방해) / side: CENTER / seat_type: TABLE / accessible: N / description: 2026 공식 요금표가 시야방해석으로 별도 분류
2026,LOTTE,SAJIK,THREEDISM_3B_GROUP,쓰리디즘글라스존(3루단체석),,3B,GROUP,,N,2026 롯데 공식 좌석·요금 안내 기준,OFFICIAL,S092,2026-09-03,CONFIRMED,[사직야구장 · 롯데 자이언츠] team_code: LOTTE / stadium_code: SAJIK / zone_code: THREEDISM_3B_GROUP / zone_name_ko: 쓰리디즘글라스존(3루단체석) / side: 3B / seat_type: GROUP / accessible: N / description: 2026 롯데 공식 좌석·요금 안내 기준
2026,LOTTE,SAJIK,THREEDISM_3B_GROUP_OBSTRUCTED,쓰리디즘글라스존(3루단체석)(시야방해),,3B,GROUP,,N,2026 공식 요금표가 시야방해석으로 별도 분류,OFFICIAL,S092,2026-09-03,CONFIRMED,[사직야구장 · 롯데 자이언츠] team_code: LOTTE / stadium_code: SAJIK / zone_code: THREEDISM_3B_GROUP_OBSTRUCTED / zone_name_ko: 쓰리디즘글라스존(3루단체석)(시야방해) / side: 3B / seat_type: GROUP / accessible: N / description: 2026 공식 요금표가 시야방해석으로 별도 분류
2026,LOTTE,SAJIK,RENAULT_GLAMPING,르노존(외야 글램핑존),,OUTFIELD,GROUP,,N,2026 롯데 공식 좌석·요금 안내 기준,OFFICIAL,S092,2026-09-03,CONFIRMED,[사직야구장 · 롯데 자이언츠] team_code: LOTTE / stadium_code: SAJIK / zone_code: RENAULT_GLAMPING / zone_name_ko: 르노존(외야 글램핑존) / side: OUTFIELD / seat_type: GROUP / accessible: N / description: 2026 롯데 공식 좌석·요금 안내 기준
2026,LOTTE,SAJIK,JUNGKWANJANG_OUTFIELD_TABLE,정관장 에브리타임존(외야탁자석),,OUTFIELD,TABLE,,N,2026 롯데 공식 좌석·요금 안내 기준,OFFICIAL,S092,2026-09-03,CONFIRMED,[사직야구장 · 롯데 자이언츠] team_code: LOTTE / stadium_code: SAJIK / zone_code: JUNGKWANJANG_OUTFIELD_TABLE / zone_name_ko: 정관장 에브리타임존(외야탁자석) / side: OUTFIELD / seat_type: TABLE / accessible: N / description: 2026 롯데 공식 좌석·요금 안내 기준
2026,LOTTE,SAJIK,INFIELD_FIELD_1B,1루 내야필드석,,1B,RESERVED,,N,2026 롯데 공식 좌석·요금 안내 기준,OFFICIAL,S092,2026-09-03,CONFIRMED,[사직야구장 · 롯데 자이언츠] team_code: LOTTE / stadium_code: SAJIK / zone_code: INFIELD_FIELD_1B / zone_name_ko: 1루 내야필드석 / side: 1B / seat_type: RESERVED / accessible: N / description: 2026 롯데 공식 좌석·요금 안내 기준
2026,LOTTE,SAJIK,INFIELD_FIELD_3B_A,3루 내야필드석 A,,3B,RESERVED,,N,2026 롯데 공식 좌석·요금 안내 기준,OFFICIAL,S092,2026-09-03,CONFIRMED,[사직야구장 · 롯데 자이언츠] team_code: LOTTE / stadium_code: SAJIK / zone_code: INFIELD_FIELD_3B_A / zone_name_ko: 3루 내야필드석 A / side: 3B / seat_type: RESERVED / accessible: N / description: 2026 롯데 공식 좌석·요금 안내 기준
2026,LOTTE,SAJIK,INFIELD_FIELD_3B_B,3루 내야필드석 B,,3B,RESERVED,,N,2026 롯데 공식 좌석·요금 안내 기준,OFFICIAL,S092,2026-09-03,CONFIRMED,[사직야구장 · 롯데 자이언츠] team_code: LOTTE / stadium_code: SAJIK / zone_code: INFIELD_FIELD_3B_B / zone_name_ko: 3루 내야필드석 B / side: 3B / seat_type: RESERVED / accessible: N / description: 2026 롯데 공식 좌석·요금 안내 기준
2026,LOTTE,SAJIK,CENTER_UPPER_OBSTRUCTED,중앙상단석(시야방해),,CENTER,RESERVED,,N,2026 공식 요금표가 시야방해석으로 별도 분류,OFFICIAL,S092,2026-09-03,CONFIRMED,[사직야구장 · 롯데 자이언츠] team_code: LOTTE / stadium_code: SAJIK / zone_code: CENTER_UPPER_OBSTRUCTED / zone_name_ko: 중앙상단석(시야방해) / side: CENTER / seat_type: RESERVED / accessible: N / description: 2026 공식 요금표가 시야방해석으로 별도 분류
2026,LOTTE,SAJIK,WHEELCHAIR,휠체어석,,,ACCESSIBLE,,Y,2026 롯데 공식 좌석·요금 안내 기준,OFFICIAL,S093,2026-09-03,CONFIRMED,[사직야구장 · 롯데 자이언츠] team_code: LOTTE / stadium_code: SAJIK / zone_code: WHEELCHAIR / zone_name_ko: 휠체어석 / seat_type: ACCESSIBLE / accessible: Y / description: 2026 롯데 공식 좌석·요금 안내 기준
2026,LOTTE,SAJIK,SKYBOX,스카이박스,,,SKYBOX,10,N,2026 롯데 공식 좌석·요금 안내 기준,OFFICIAL,S092,2026-09-03,CONFIRMED,[사직야구장 · 롯데 자이언츠] team_code: LOTTE / stadium_code: SAJIK / zone_code: SKYBOX / zone_name_ko: 스카이박스 / seat_type: SKYBOX / group_size: 10 / accessible: N / description: 2026 롯데 공식 좌석·요금 안내 기준
2026,NC,CHANGWON,PREMIUM,프리미엄석,,CENTER,PREMIUM,,N,2026-09-08 공식 예매 화면의 현재 판매 좌석 상품명,OFFICIAL,S094,2026-09-03,CONFIRMED,[창원 NC 파크 · NC 다이노스] team_code: NC / stadium_code: CHANGWON / zone_code: PREMIUM / zone_name_ko: 프리미엄석 / side: CENTER / seat_type: PREMIUM / accessible: N / description: 2026-09-08 공식 예매 화면의 현재 판매 좌석 상품명
2026,NC,CHANGWON,PREMIUM_TABLE,프리미엄 테이블석,,CENTER,TABLE,,N,2026-09-08 공식 예매 화면의 현재 판매 좌석 상품명,OFFICIAL,S094,2026-09-03,CONFIRMED,[창원 NC 파크 · NC 다이노스] team_code: NC / stadium_code: CHANGWON / zone_code: PREMIUM_TABLE / zone_name_ko: 프리미엄 테이블석 / side: CENTER / seat_type: TABLE / accessible: N / description: 2026-09-08 공식 예매 화면의 현재 판매 좌석 상품명
2026,NC,CHANGWON,TABLE,테이블석,,INFIELD,TABLE,,N,2026-09-08 공식 예매 화면의 현재 판매 좌석 상품명,OFFICIAL,S094,2026-09-03,CONFIRMED,[창원 NC 파크 · NC 다이노스] team_code: NC / stadium_code: CHANGWON / zone_code: TABLE / zone_name_ko: 테이블석 / side: INFIELD / seat_type: TABLE / accessible: N / description: 2026-09-08 공식 예매 화면의 현재 판매 좌석 상품명
2026,NC,CHANGWON,MINI_TABLE,미니 테이블석,,INFIELD,TABLE,,N,2026-09-08 공식 예매 화면의 현재 판매 좌석 상품명,OFFICIAL,S094,2026-09-03,CONFIRMED,[창원 NC 파크 · NC 다이노스] team_code: NC / stadium_code: CHANGWON / zone_code: MINI_TABLE / zone_name_ko: 미니 테이블석 / side: INFIELD / seat_type: TABLE / accessible: N / description: 2026-09-08 공식 예매 화면의 현재 판매 좌석 상품명
2026,NC,CHANGWON,INFIELD_1F_2F,내야석(1층/2층),1F·2F,INFIELD,RESERVED,,N,2026-09-08 공식 예매 화면의 현재 판매 좌석 상품명,OFFICIAL,S094,2026-09-03,CONFIRMED,[창원 NC 파크 · NC 다이노스] team_code: NC / stadium_code: CHANGWON / zone_code: INFIELD_1F_2F / zone_name_ko: 내야석(1층/2층) / level: 1F·2F / side: INFIELD / seat_type: RESERVED / accessible: N / description: 2026-09-08 공식 예매 화면의 현재 판매 좌석 상품명
2026,NC,CHANGWON,INFIELD_3F_4F,내야석(3층/4층),3F·4F,INFIELD,RESERVED,,N,2026-09-08 공식 예매 화면의 현재 판매 좌석 상품명,OFFICIAL,S094,2026-09-03,CONFIRMED,[창원 NC 파크 · NC 다이노스] team_code: NC / stadium_code: CHANGWON / zone_code: INFIELD_3F_4F / zone_name_ko: 내야석(3층/4층) / level: 3F·4F / side: INFIELD / seat_type: RESERVED / accessible: N / description: 2026-09-08 공식 예매 화면의 현재 판매 좌석 상품명
2026,NC,CHANGWON,OUTFIELD,외야석,,OUTFIELD,RESERVED,,N,2026-09-08 공식 예매 화면의 현재 판매 좌석 상품명,OFFICIAL,S094,2026-09-03,CONFIRMED,[창원 NC 파크 · NC 다이노스] team_code: NC / stadium_code: CHANGWON / zone_code: OUTFIELD / zone_name_ko: 외야석 / side: OUTFIELD / seat_type: RESERVED / accessible: N / description: 2026-09-08 공식 예매 화면의 현재 판매 좌석 상품명
2026,NC,CHANGWON,OUTFIELD_GRASS_5,외야잔디석 (5인),,OUTFIELD,GRASS,5,N,2026-09-08 공식 예매 화면의 현재 판매 좌석 상품명,OFFICIAL,S094,2026-09-03,CONFIRMED,[창원 NC 파크 · NC 다이노스] team_code: NC / stadium_code: CHANGWON / zone_code: OUTFIELD_GRASS_5 / zone_name_ko: 외야잔디석 (5인) / side: OUTFIELD / seat_type: GRASS / group_size: 5 / accessible: N / description: 2026-09-08 공식 예매 화면의 현재 판매 좌석 상품명
